label,mode,cyc,I,enable,op_a6_A,AN_a6_A,B_a6_A,Y_a6_A,op_a6_D,AN_a6_D,B_a6_D,Y_a6_D,op_a5_B,AN_a5_B,B_a5_B,Y_a5_B,op_a12_B,AN_a12_B,B_a12_B,Y_a12_B
t04_a6_D_k4,28,114,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k4,28,115,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,116,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,117,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,118,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k4,28,119,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k4,28,120,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,9,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,11,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,12,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,13,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,14,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,15,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,16,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,17,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,18,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,19,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,20,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,21,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,22,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,23,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,24,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,25,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,26,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,27,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,28,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,29,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,30,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,31,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,32,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,33,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,34,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,35,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,36,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,37,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,38,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,39,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,40,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,41,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,42,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,43,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,44,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,45,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,46,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,47,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,48,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,49,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,50,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,51,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,52,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,53,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,54,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,55,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,56,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,57,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,58,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,59,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,60,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,61,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,62,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,63,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,64,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,65,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,66,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,67,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,68,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,69,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,70,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,71,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,72,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,73,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,74,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,75,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,76,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,77,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,78,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,79,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,80,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,81,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,82,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,83,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,84,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,85,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,86,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,87,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,88,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,89,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,90,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,91,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,92,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,93,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,94,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,95,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,96,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,97,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,98,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,99,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,100,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,101,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,102,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,103,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,104,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,105,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,106,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,107,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,108,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,109,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,110,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,111,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,112,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,113,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,114,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
t04_a6_D_k5,29,115,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,116,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,117,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,118,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
t04_a6_D_k5,29,119,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a6_D_k5,29,120,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
t04_a5_B_k1,30,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a5_B_k1,30,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a5_B_k1,30,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a5_B_k1,30,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a5_B_k1,30,4,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
t04_a5_B_k1,30,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,11,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,12,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,15,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,16,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,17,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,18,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,19,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,20,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,21,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,22,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,23,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,24,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,25,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,26,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,27,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,28,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,29,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,30,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,31,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,32,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,33,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,34,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,35,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,36,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,37,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,38,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,39,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,40,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,41,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,42,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,43,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,44,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,45,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,46,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,47,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,48,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,49,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,50,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,51,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,52,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,53,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,54,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,55,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,56,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,57,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,58,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,59,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,60,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,61,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,62,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,63,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,64,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,65,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,66,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,67,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,68,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,69,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,70,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,71,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,72,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,73,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,74,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,75,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,76,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,77,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,78,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,79,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,80,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,81,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,82,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,83,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,84,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,85,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,86,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,87,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,88,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,89,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,90,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,91,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,92,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,93,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,94,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,95,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,96,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,97,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,98,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,99,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,100,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,101,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,102,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,103,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,104,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,105,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,106,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,107,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,108,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,109,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,110,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,111,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,112,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,113,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,114,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k1,30,115,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,116,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,117,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,118,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k1,30,119,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k1,30,120,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a5_B_k2,31,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a5_B_k2,31,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
t04_a5_B_k2,31,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
t04_a5_B_k2,31,4,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
t04_a5_B_k2,31,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
t04_a5_B_k2,31,9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,11,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,12,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,13,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,14,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
t04_a5_B_k2,31,15,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
t04_a5_B_k2,31,16,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
t04_a5_B_k2,31,17,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
t04_a5_B_k2,31,18,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
t04_a5_B_k2,31,19,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0
t04_a5_B_k2,31,20,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
t04_a5_B_k2,31,21,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0
